"filename", "language", "Ini", "JSON", "C", "YAML", "C++", "ARM", "JSON with Comments", "CMake", "Makefile", "Docker", "Markdown", "HTML", "Python", "Go", "Shell Script", "Groovy", "Batch", "XML", "CSS", "Properties", "Diff", "comment", "blank", "total"
"e:\fosi_stuff\ZH3_v_0_1\ZH3\proj_by_RTOS\dsp\devtools-main\devtools-main\tools\projmgr\test\data\TestSolution\PackLocking\project_pack_lock_with_added_pack.cbuild-pack.yml", "YAML", 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 6
"e:\fosi_stuff\ZH3_v_0_1\ZH3\proj_by_RTOS\dsp\devtools-main\devtools-main\tools\projmgr\test\data\TestSolution\PackLocking\project_pack_lock_with_added_pack.cproject.yml", "YAML", 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 12
"e:\fosi_stuff\ZH3_v_0_1\ZH3\proj_by_RTOS\dsp\devtools-main\devtools-main\tools\projmgr\test\data\TestSolution\PackLocking\project_pack_lock_with_added_pack.csolution.yml", "YAML", 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 9
"e:\fosi_stuff\ZH3_v_0_1\ZH3\proj_by_RTOS\dsp\devtools-main\devtools-main\tools\projmgr\test\data\TestSolution\PackLocking\project_pack_lock_with_for_context.cproject.yml", "YAML", 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 12
"e:\fosi_stuff\ZH3_v_0_1\ZH3\proj_by_RTOS\dsp\devtools-main\devtools-main\tools\projmgr\test\data\TestSolution\PackLocking\project_pack_lock_with_for_context.csolution.yml", "YAML", 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 12
"e:\fosi_stuff\ZH3_v_0_1\ZH3\proj_by_RTOS\dsp\devtools-main\devtools-main\tools\projmgr\test\data\TestSolution\PackLocking\project_pack_lock_with_version_range.csolution.yml", "YAML", 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 12
"e:\fosi_stuff\ZH3_v_0_1\ZH3\proj_by_RTOS\dsp\devtools-main\devtools-main\tools\projmgr\test\data\TestSolution\PackLocking\project_with_dfp_components.cproject.yml", "YAML", 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 8
"e:\fosi_stuff\ZH3_v_0_1\ZH3\proj_by_RTOS\dsp\devtools-main\devtools-main\tools\projmgr\test\data\TestSolution\PackLocking\project_with_rtetest_and_dfp_components.cproject.yml", "YAML", 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 9
"e:\fosi_stuff\ZH3_v_0_1\ZH3\proj_by_RTOS\dsp\devtools-main\devtools-main\tools\projmgr\test\data\TestSolution\PackLocking\ref\cbuild_pack_frozen.cbuild-pack.yml", "YAML", 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 6
"e:\fosi_stuff\ZH3_v_0_1\ZH3\proj_by_RTOS\dsp\devtools-main\devtools-main\tools\projmgr\test\data\TestSolution\PackLocking\ref\pack_lock_with_version_range.cbuild-pack.yml", "YAML", 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 9
"e:\fosi_stuff\ZH3_v_0_1\ZH3\proj_by_RTOS\dsp\devtools-main\devtools-main\tools\projmgr\test\data\TestSolution\PackLocking\ref\project_pack_lock_find_unspecified_pack_using_load_argument-all.cbuild-pack.yml", "YAML", 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7
"e:\fosi_stuff\ZH3_v_0_1\ZH3\proj_by_RTOS\dsp\devtools-main\devtools-main\tools\projmgr\test\data\TestSolution\PackLocking\ref\project_pack_lock_find_unspecified_pack_using_load_argument-latest.cbuild-pack.yml", "YAML", 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7
"e:\fosi_stuff\ZH3_v_0_1\ZH3\proj_by_RTOS\dsp\devtools-main\devtools-main\tools\projmgr\test\data\TestSolution\PackLocking\ref\project_pack_lock_find_unspecified_pack_using_load_argument-required.cbuild-pack.yml", "YAML", 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 6
"e:\fosi_stuff\ZH3_v_0_1\ZH3\proj_by_RTOS\dsp\devtools-main\devtools-main\tools\projmgr\test\data\TestSolution\PackLocking\ref\project_pack_lock_find_unspecified_pack_using_load_argument-required_updated.cbuild-pack.yml", "YAML", 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 6
"e:\fosi_stuff\ZH3_v_0_1\ZH3\proj_by_RTOS\dsp\devtools-main\devtools-main\tools\projmgr\test\data\TestSolution\PackLocking\ref\project_pack_lock_no_pack_list.cbuild-pack.yml", "YAML", 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4
"e:\fosi_stuff\ZH3_v_0_1\ZH3\proj_by_RTOS\dsp\devtools-main\devtools-main\tools\projmgr\test\data\TestSolution\PackLocking\ref\project_pack_lock_reselect_selected-by-pack.cbuild-pack.yml", "YAML", 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 16
"e:\fosi_stuff\ZH3_v_0_1\ZH3\proj_by_RTOS\dsp\devtools-main\devtools-main\tools\projmgr\test\data\TestSolution\PackLocking\ref\project_pack_lock_using_load_argument-all.cbuild-pack.yml", "YAML", 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 9
"e:\fosi_stuff\ZH3_v_0_1\ZH3\proj_by_RTOS\dsp\devtools-main\devtools-main\tools\projmgr\test\data\TestSolution\PackLocking\ref\project_pack_lock_using_load_argument-latest.cbuild-pack.yml", "YAML", 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 9
"e:\fosi_stuff\ZH3_v_0_1\ZH3\proj_by_RTOS\dsp\devtools-main\devtools-main\tools\projmgr\test\data\TestSolution\PackLocking\ref\project_pack_lock_using_load_argument-required.cbuild-pack.yml", "YAML", 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 9
"e:\fosi_stuff\ZH3_v_0_1\ZH3\proj_by_RTOS\dsp\devtools-main\devtools-main\tools\projmgr\test\data\TestSolution\PackLocking\ref\project_pack_lock_with_version_range.cbuild-pack.yml", "YAML", 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 9
"e:\fosi_stuff\ZH3_v_0_1\ZH3\proj_by_RTOS\dsp\devtools-main\devtools-main\tools\projmgr\test\data\TestSolution\PackLocking\selected-by.cbuild-pack.yml", "YAML", 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 6
"e:\fosi_stuff\ZH3_v_0_1\ZH3\proj_by_RTOS\dsp\devtools-main\devtools-main\tools\projmgr\test\data\TestSolution\PackLocking\selected-by.csolution.yml", "YAML", 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 11
"e:\fosi_stuff\ZH3_v_0_1\ZH3\proj_by_RTOS\dsp\devtools-main\devtools-main\tools\projmgr\test\data\TestSolution\PackMetadata\metadata.cproject.yml", "YAML", 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 7
"e:\fosi_stuff\ZH3_v_0_1\ZH3\proj_by_RTOS\dsp\devtools-main\devtools-main\tools\projmgr\test\data\TestSolution\PackMetadata\metadata.csolution.yml", "YAML", 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7, 23
"e:\fosi_stuff\ZH3_v_0_1\ZH3\proj_by_RTOS\dsp\devtools-main\devtools-main\tools\projmgr\test\data\TestSolution\PackMetadata\ref\metadata.Debug+RteTest_ARMCM3.cbuild.yml", "YAML", 0, 0, 0, 87, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 88
"e:\fosi_stuff\ZH3_v_0_1\ZH3\proj_by_RTOS\dsp\devtools-main\devtools-main\tools\projmgr\test\data\TestSolution\PackMetadata\ref\metadata.cbuild-pack.yml", "YAML", 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 6
"e:\fosi_stuff\ZH3_v_0_1\ZH3\proj_by_RTOS\dsp\devtools-main\devtools-main\tools\projmgr\test\data\TestSolution\PackMissing\main.c", "C", 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 7
"e:\fosi_stuff\ZH3_v_0_1\ZH3\proj_by_RTOS\dsp\devtools-main\devtools-main\tools\projmgr\test\data\TestSolution\PackMissing\missing_pack.csolution.yml", "YAML", 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 6, 20
"e:\fosi_stuff\ZH3_v_0_1\ZH3\proj_by_RTOS\dsp\devtools-main\devtools-main\tools\projmgr\test\data\TestSolution\PackMissing\project.cproject.yml", "YAML", 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 21
"e:\fosi_stuff\ZH3_v_0_1\ZH3\proj_by_RTOS\dsp\devtools-main\devtools-main\tools\projmgr\test\data\TestSolution\PackMissing\ref\missing_pack.cbuild-idx.yml", "YAML", 0, 0, 0, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 36
"e:\fosi_stuff\ZH3_v_0_1\ZH3\proj_by_RTOS\dsp\devtools-main\devtools-main\tools\projmgr\test\data\TestSolution\PackMissing\ref\missing_pack_specific_context.cbuild-idx.yml", "YAML", 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 22
"e:\fosi_stuff\ZH3_v_0_1\ZH3\proj_by_RTOS\dsp\devtools-main\devtools-main\tools\projmgr\test\data\TestSolution\PackMissing\ref\project+CM0.cbuild.yml", "YAML", 0, 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 28
"e:\fosi_stuff\ZH3_v_0_1\ZH3\proj_by_RTOS\dsp\devtools-main\devtools-main\tools\projmgr\test\data\TestSolution\PackMissing\ref\project+Gen.cbuild.yml", "YAML", 0, 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 28
"e:\fosi_stuff\ZH3_v_0_1\ZH3\proj_by_RTOS\dsp\devtools-main\devtools-main\tools\projmgr\test\data\TestSolution\PacksUnused\packs.csolution.yml", "YAML", 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5, 19
"e:\fosi_stuff\ZH3_v_0_1\ZH3\proj_by_RTOS\dsp\devtools-main\devtools-main\tools\projmgr\test\data\TestSolution\PacksUnused\project.cproject.yml", "YAML", 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 7
"e:\fosi_stuff\ZH3_v_0_1\ZH3\proj_by_RTOS\dsp\devtools-main\devtools-main\tools\projmgr\test\data\TestSolution\Portability\bs\bs.cproject.yml", "YAML", 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 17
"e:\fosi_stuff\ZH3_v_0_1\ZH3\proj_by_RTOS\dsp\devtools-main\devtools-main\tools\projmgr\test\data\TestSolution\Portability\case\case.cproject.yml", "YAML", 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 17
"e:\fosi_stuff\ZH3_v_0_1\ZH3\proj_by_RTOS\dsp\devtools-main\devtools-main\tools\projmgr\test\data\TestSolution\Portability\layer.clayer.yml", "YAML", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2
"e:\fosi_stuff\ZH3_v_0_1\ZH3\proj_by_RTOS\dsp\devtools-main\devtools-main\tools\projmgr\test\data\TestSolution\Portability\portability.csolution.yml", "YAML", 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 27
"e:\fosi_stuff\ZH3_v_0_1\ZH3\proj_by_RTOS\dsp\devtools-main\devtools-main\tools\projmgr\test\data\TestSolution\Portability\portability2.csolution.yml", "YAML", 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 14
"e:\fosi_stuff\ZH3_v_0_1\ZH3\proj_by_RTOS\dsp\devtools-main\devtools-main\tools\projmgr\test\data\TestSolution\RebuildConditions\rebuild.cbuild-idx.yml", "YAML", 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 14
"e:\fosi_stuff\ZH3_v_0_1\ZH3\proj_by_RTOS\dsp\devtools-main\devtools-main\tools\projmgr\test\data\TestSolution\RebuildConditions\rebuild.cproject.yml", "YAML", 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 7
"e:\fosi_stuff\ZH3_v_0_1\ZH3\proj_by_RTOS\dsp\devtools-main\devtools-main\tools\projmgr\test\data\TestSolution\RebuildConditions\rebuild.csolution.yml", "YAML", 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7, 19
"e:\fosi_stuff\ZH3_v_0_1\ZH3\proj_by_RTOS\dsp\devtools-main\devtools-main\tools\projmgr\test\data\TestSolution\SelectableToolchains\cdefault.yml", "YAML", 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 8
"e:\fosi_stuff\ZH3_v_0_1\ZH3\proj_by_RTOS\dsp\devtools-main\devtools-main\tools\projmgr\test\data\TestSolution\SelectableToolchains\ref\select-compiler.cbuild-idx.yml", "YAML", 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 23
"e:\fosi_stuff\ZH3_v_0_1\ZH3\proj_by_RTOS\dsp\devtools-main\devtools-main\tools\projmgr\test\data\TestSolution\SelectableToolchains\select-compiler.cproject.yml", "YAML", 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 6
"e:\fosi_stuff\ZH3_v_0_1\ZH3\proj_by_RTOS\dsp\devtools-main\devtools-main\tools\projmgr\test\data\TestSolution\SelectableToolchains\select-compiler.csolution.yml", "YAML", 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8, 23
"e:\fosi_stuff\ZH3_v_0_1\ZH3\proj_by_RTOS\dsp\devtools-main\devtools-main\tools\projmgr\test\data\TestSolution\StandardLibrary\library.cproject.yml", "YAML", 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 11
"e:\fosi_stuff\ZH3_v_0_1\ZH3\proj_by_RTOS\dsp\devtools-main\devtools-main\tools\projmgr\test\data\TestSolution\StandardLibrary\library.csolution.yml", "YAML", 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 6, 27
"e:\fosi_stuff\ZH3_v_0_1\ZH3\proj_by_RTOS\dsp\devtools-main\devtools-main\tools\projmgr\test\data\TestSolution\StandardLibrary\ref\library.Debug+RteTest_ARMCM3.cbuild.yml", "YAML", 0, 0, 0, 94, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 95
"e:\fosi_stuff\ZH3_v_0_1\ZH3\proj_by_RTOS\dsp\devtools-main\devtools-main\tools\projmgr\test\data\TestSolution\TemplateAndApi\ref\template_api.Debug+RteTest_ARMCM3.cbuild.yml", "YAML", 0, 0, 0, 95, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 96
"e:\fosi_stuff\ZH3_v_0_1\ZH3\proj_by_RTOS\dsp\devtools-main\devtools-main\tools\projmgr\test\data\TestSolution\TemplateAndApi\template_api.cproject.yml", "YAML", 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 7
"e:\fosi_stuff\ZH3_v_0_1\ZH3\proj_by_RTOS\dsp\devtools-main\devtools-main\tools\projmgr\test\data\TestSolution\TemplateAndApi\template_api.csolution.yml", "YAML", 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7, 20
"e:\fosi_stuff\ZH3_v_0_1\ZH3\proj_by_RTOS\dsp\devtools-main\devtools-main\tools\projmgr\test\data\TestSolution\TestBaseUpdate\RTE\Device\RteTest_ARMCM0\startup_ARMCM0.c", "C", 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 7, 62
"e:\fosi_stuff\ZH3_v_0_1\ZH3\proj_by_RTOS\dsp\devtools-main\devtools-main\tools\projmgr\test\data\TestSolution\TestBaseUpdate\RTE\Device\RteTest_ARMCM0\system_ARMCM0.c", "C", 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 8, 50
"e:\fosi_stuff\ZH3_v_0_1\ZH3\proj_by_RTOS\dsp\devtools-main\devtools-main\tools\projmgr\test\data\TestSolution\TestBaseUpdate\RTE\_Debug_CM0\RTE_Components.h", "C++", 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 7, 21
"e:\fosi_stuff\ZH3_v_0_1\ZH3\proj_by_RTOS\dsp\devtools-main\devtools-main\tools\projmgr\test\data\TestSolution\TestBaseUpdate\main.c", "C", 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 7
"e:\fosi_stuff\ZH3_v_0_1\ZH3\proj_by_RTOS\dsp\devtools-main\devtools-main\tools\projmgr\test\data\TestSolution\TestBaseUpdate\project.cproject.yml", "YAML", 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 13
"e:\fosi_stuff\ZH3_v_0_1\ZH3\proj_by_RTOS\dsp\devtools-main\devtools-main\tools\projmgr\test\data\TestSolution\TestBaseUpdate\ref\project.Debug+CM0.cbuild.yml", "YAML", 0, 0, 0, 96, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 97
"e:\fosi_stuff\ZH3_v_0_1\ZH3\proj_by_RTOS\dsp\devtools-main\devtools-main\tools\projmgr\test\data\TestSolution\TestBaseUpdate\test.csolution.yml", "YAML", 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 18
"e:\fosi_stuff\ZH3_v_0_1\ZH3\proj_by_RTOS\dsp\devtools-main\devtools-main\tools\projmgr\test\data\TestSolution\TestProject1\debug.c", "C", 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 7
"e:\fosi_stuff\ZH3_v_0_1\ZH3\proj_by_RTOS\dsp\devtools-main\devtools-main\tools\projmgr\test\data\TestSolution\TestProject1\main.c", "C", 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 7
"e:\fosi_stuff\ZH3_v_0_1\ZH3\proj_by_RTOS\dsp\devtools-main\devtools-main\tools\projmgr\test\data\TestSolution\TestProject1\ref\test_no_device_name.cbuild-idx.yml", "YAML", 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 22
"e:\fosi_stuff\ZH3_v_0_1\ZH3\proj_by_RTOS\dsp\devtools-main\devtools-main\tools\projmgr\test\data\TestSolution\TestProject1\release.c", "C", 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 7
"e:\fosi_stuff\ZH3_v_0_1\ZH3\proj_by_RTOS\dsp\devtools-main\devtools-main\tools\projmgr\test\data\TestSolution\TestProject1\test1.cproject.yml", "YAML", 0, 0, 0, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 105
"e:\fosi_stuff\ZH3_v_0_1\ZH3\proj_by_RTOS\dsp\devtools-main\devtools-main\tools\projmgr\test\data\TestSolution\TestProject2\main.c", "C", 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 7
"e:\fosi_stuff\ZH3_v_0_1\ZH3\proj_by_RTOS\dsp\devtools-main\devtools-main\tools\projmgr\test\data\TestSolution\TestProject2\test2.cproject.yml", "YAML", 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 25
"e:\fosi_stuff\ZH3_v_0_1\ZH3\proj_by_RTOS\dsp\devtools-main\devtools-main\tools\projmgr\test\data\TestSolution\TestProject3\TestProject3.cproject.yml", "YAML", 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 8
"e:\fosi_stuff\ZH3_v_0_1\ZH3\proj_by_RTOS\dsp\devtools-main\devtools-main\tools\projmgr\test\data\TestSolution\TestProject3\main.c", "C", 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 6
"e:\fosi_stuff\ZH3_v_0_1\ZH3\proj_by_RTOS\dsp\devtools-main\devtools-main\tools\projmgr\test\data\TestSolution\TestProject3_1\TestProject3_1.cproject.yml", "YAML", 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 10
"e:\fosi_stuff\ZH3_v_0_1\ZH3\proj_by_RTOS\dsp\devtools-main\devtools-main\tools\projmgr\test\data\TestSolution\TestProject3_1\main.c", "C", 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 6
"e:\fosi_stuff\ZH3_v_0_1\ZH3\proj_by_RTOS\dsp\devtools-main\devtools-main\tools\projmgr\test\data\TestSolution\TestProject3_2\TestProject3_2.cproject.yml", "YAML", 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 10
"e:\fosi_stuff\ZH3_v_0_1\ZH3\proj_by_RTOS\dsp\devtools-main\devtools-main\tools\projmgr\test\data\TestSolution\TestProject3_2\main.c", "C", 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 6
"e:\fosi_stuff\ZH3_v_0_1\ZH3\proj_by_RTOS\dsp\devtools-main\devtools-main\tools\projmgr\test\data\TestSolution\TestProject3_3\TestProject3_3.cproject.yml", "YAML", 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 9
"e:\fosi_stuff\ZH3_v_0_1\ZH3\proj_by_RTOS\dsp\devtools-main\devtools-main\tools\projmgr\test\data\TestSolution\TestProject3_4\TestProject3_4.cproject.yml", "YAML", 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 9
"e:\fosi_stuff\ZH3_v_0_1\ZH3\proj_by_RTOS\dsp\devtools-main\devtools-main\tools\projmgr\test\data\TestSolution\TestProject3_4\main.c", "C", 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 6
"e:\fosi_stuff\ZH3_v_0_1\ZH3\proj_by_RTOS\dsp\devtools-main\devtools-main\tools\projmgr\test\data\TestSolution\TestProject4\main.c", "C", 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 6
"e:\fosi_stuff\ZH3_v_0_1\ZH3\proj_by_RTOS\dsp\devtools-main\devtools-main\tools\projmgr\test\data\TestSolution\TestProject4\test-dependency.cproject.yml", "YAML", 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 13
"e:\fosi_stuff\ZH3_v_0_1\ZH3\proj_by_RTOS\dsp\devtools-main\devtools-main\tools\projmgr\test\data\TestSolution\TestProject4\test.cproject.yml", "YAML", 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 15
"e:\fosi_stuff\ZH3_v_0_1\ZH3\proj_by_RTOS\dsp\devtools-main\devtools-main\tools\projmgr\test\data\TestSolution\TestProject4\test_board_and_device+TEST_TARGET.cbuild.yml", "YAML", 0, 0, 0, 96, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 97
